"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @NibblerRat: Top tip for staying sane in the current environment:
1. a) Remember that you are being lied to every day by the people that…",FALSE,0,NA,2021-09-18 22:06:18,FALSE,NA,"1439350091924623362",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Zebraskindiva45",15,TRUE,FALSE,NA,NA
"RT @NibblerRat: Top tip for staying sane in the current environment:
1. a) Remember that you are being lied to every day by the people that…",FALSE,0,NA,2021-09-18 21:29:10,FALSE,NA,"1439340747711451145",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","DianeFirestoker",15,TRUE,FALSE,NA,NA
"Nahhhh they’ll come to an actual hostile environment at Kyle Field and lose a close one. Aggies have the best defen… https://t.co/T0WJ5Da8il",FALSE,1,NA,2021-09-18 21:13:35,TRUE,NA,"1439336825135325186",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KrookediSpencer",0,FALSE,FALSE,NA,NA
"RT @NibblerRat: Top tip for staying sane in the current environment:
1. a) Remember that you are being lied to every day by the people that…",FALSE,0,NA,2021-09-18 20:52:18,FALSE,NA,"1439331468967297033",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","spanishCoPe",15,TRUE,FALSE,NA,NA
"RT @NibblerRat: Top tip for staying sane in the current environment:
1. a) Remember that you are being lied to every day by the people that…",FALSE,0,NA,2021-09-18 20:50:12,FALSE,NA,"1439330939549724674",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pancakeson",15,TRUE,FALSE,NA,NA
"RT @NibblerRat: Top tip for staying sane in the current environment:
1. a) Remember that you are being lied to every day by the people that…",FALSE,0,NA,2021-09-18 20:35:07,FALSE,NA,"1439327146665783305",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RicJoshe",15,TRUE,FALSE,NA,NA
"RT @NibblerRat: Top tip for staying sane in the current environment:
1. a) Remember that you are being lied to every day by the people that…",FALSE,0,NA,2021-09-18 20:07:21,FALSE,NA,"1439320158720471045",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jordansforge",15,TRUE,FALSE,NA,NA
"RT @NibblerRat: Top tip for staying sane in the current environment:
1. a) Remember that you are being lied to every day by the people that…",FALSE,0,NA,2021-09-18 19:53:29,FALSE,NA,"1439316669034270725",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AnnieTHunt",15,TRUE,FALSE,NA,NA
"RT @NibblerRat: Top tip for staying sane in the current environment:
1. a) Remember that you are being lied to every day by the people that…",FALSE,0,NA,2021-09-18 19:39:25,FALSE,NA,"1439313127452155907",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","keitha1964",15,TRUE,FALSE,NA,NA
"RT @NibblerRat: Top tip for staying sane in the current environment:
1. a) Remember that you are being lied to every day by the people that…",FALSE,0,NA,2021-09-18 19:38:53,FALSE,NA,"1439312994735906817",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Julia66King",15,TRUE,FALSE,NA,NA
"RT @NibblerRat: Top tip for staying sane in the current environment:
1. a) Remember that you are being lied to every day by the people that…",FALSE,0,NA,2021-09-18 19:38:52,FALSE,NA,"1439312991246245891",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","VonHitchofen",15,TRUE,FALSE,NA,NA
"Top tip for staying sane in the current environment:
1. a) Remember that you are being lied to every day by the peo… https://t.co/ezSGFceR2n",FALSE,59,NA,2021-09-18 19:37:59,TRUE,NA,"1439312766305722370",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NibblerRat",15,FALSE,FALSE,NA,NA
"RT @GoCamelsWrestle: This is THE best wrestle off environment in the country.

We can't wait to have all of our friends, family, and fans b…",FALSE,0,NA,2021-09-18 18:05:30,FALSE,NA,"1439289493647921163",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CharlesClark31",4,TRUE,FALSE,NA,NA
"@FAANews @SpaceX It’s probably best to allow Elon working on his work and his long goals to Mars.. I don’t have a d… https://t.co/fYhFcFzsbL",FALSE,0,"FAANews",2021-09-18 15:24:46,TRUE,"1438920858433638408","1439249042337243142","160946337","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","darasin14",0,FALSE,FALSE,NA,NA
"RT @GoCamelsWrestle: This is THE best wrestle off environment in the country.

We can't wait to have all of our friends, family, and fans b…",FALSE,0,NA,2021-09-18 14:44:01,FALSE,NA,"1439238788862066688",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","jrchristianpsyd",4,TRUE,FALSE,NA,NA
"@HHichilema In his native country, the late, is the Alfred Nobel Museum. Among the best ways to honor his memory, a… https://t.co/zRNPRwD4Sv",FALSE,2,"HHichilema",2021-09-18 13:40:40,TRUE,"1439211869202526215","1439222843699601410","870019464","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FNjekwa",0,FALSE,FALSE,NA,NA
"RT @GoCamelsWrestle: This is THE best wrestle off environment in the country.

We can't wait to have all of our friends, family, and fans b…",FALSE,0,NA,2021-09-18 13:19:06,FALSE,NA,"1439217417343885319",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FullyCaffeinat2",4,TRUE,FALSE,NA,NA
"This is THE best wrestle off environment in the country.

We can't wait to have all of our friends, family, and fan… https://t.co/NOAwTHdVuv",FALSE,21,NA,2021-09-18 13:00:01,TRUE,NA,"1439212615431983117",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","GoCamelsWrestle",4,FALSE,FALSE,NA,NA
"So Marxist and pick the best environment for the country. Mean annual temperatures not exceeding",FALSE,0,NA,2021-09-18 00:58:08,FALSE,NA,"1439030945726676993",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","menahesham11",0,FALSE,FALSE,NA,NA
"Paignton Zoo, could be best in country with its environment park ethos. Lake Titicaca Frogs today's highlight. As a… https://t.co/1ZNOTvQOsw",FALSE,5,NA,2021-09-17 21:02:36,TRUE,NA,"1438971674351869959",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TommyDBone",0,FALSE,FALSE,NA,NA
"My best friend found it really funny and later asked me for links to it (he isn't homophobic just a product of a to… https://t.co/R2LCPgUxAZ",FALSE,1,"SlonVepar",2021-09-17 19:58:46,TRUE,"1438955606145179649","1438955607797735424","1254159679862816769","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SlonVepar",0,FALSE,FALSE,NA,NA
"@greggwatson90 Do you not think it's best to vote for what you believe the best policies to be?.... Considering tha… https://t.co/N10bbwyaMJ",FALSE,0,"greggwatson90",2021-09-17 16:31:34,TRUE,"1438809844371402759","1438903467490385920","2973229971","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Pepatoa1",0,FALSE,FALSE,NA,NA
"@RepAGonzalez, 37, a father of 2 children, said in a statement that the “best path” for him and his family is to “n… https://t.co/9lmGa5uBWu",FALSE,0,"RepAGonzalez",2021-09-17 15:10:08,TRUE,NA,"1438882973609340931","1054381765224210432","<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","EpochTimes",0,FALSE,FALSE,NA,NA
"That's best Talibani way Pakistan can welcome guests. 
""Guests come but run away with Fear""
God knows, if any other… https://t.co/GhfXHDJTOt",FALSE,0,NA,2021-09-17 13:40:40,TRUE,NA,"1438860457368981506",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SanataniYoddha",0,FALSE,FALSE,NA,NA
"This is a very classy statement. It’s a real shame it became necessary in large part because of the toxic political… https://t.co/iRkkwezzWa",FALSE,0,NA,2021-09-17 11:40:51,TRUE,NA,"1438830306874859531",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","greg_otto",0,FALSE,FALSE,NA,NA
"Good move my New Zealand Prime Minister! 
One should not play cricket in any country until and unless it's fully se… https://t.co/q49aTGvbJn",FALSE,2,NA,2021-09-17 10:41:15,TRUE,NA,"1438815305224974336",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Best_captain_",0,FALSE,FALSE,NA,NA
"RT @drcwhos: @Barbara81822901 @jellybean1934 We are living in the best country with the longest indigenous history Our people are caring an…",FALSE,0,NA,2021-09-17 07:58:58,FALSE,NA,"1438774466486554633",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tarapussycat",1,TRUE,FALSE,NA,NA
"@Barbara81822901 @jellybean1934 We are living in the best country with the longest indigenous history Our people ar… https://t.co/NorqsUOq30",FALSE,4,"Barbara81822901",2021-09-17 05:15:26,TRUE,"1438454364822065156","1438733312319655939","1428165530607788032","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","drcwhos",1,FALSE,FALSE,NA,NA
"@MichaelACushing @mmofcan @RaymondGagne10 The best we've ever seen in Canada? 

I think it was the best govt for so… https://t.co/rZ3w3VpVcj",FALSE,1,"MichaelACushing",2021-09-17 03:00:42,TRUE,"1438577879672033286","1438699403754176514","1356320875952427008","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","KisBrink",0,FALSE,FALSE,NA,NA
"RT @sioux4evrr: @lukelivingood Yea, this is killing our country.  Pols are supposed to ensure Americans have an opportunity at a better  li…",FALSE,0,NA,2021-09-16 20:20:17,FALSE,NA,"1438598638079381511",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Countryheartgal",1,TRUE,FALSE,NA,NA
"RT @KazRockchick: What's in it 4 her?
Australia - the calibre of this women &amp; effect of her actions WILL resonate unfortunately for years 2…",FALSE,0,NA,2021-09-16 14:24:22,FALSE,NA,"1438509067731832837",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","masondc886",1,TRUE,FALSE,NA,NA
"RT @MughalMustafvi: Our education system is not able to give the best results due to the worst administration. We should make the best poli…",FALSE,0,NA,2021-09-16 14:17:08,FALSE,NA,"1438507247504527362",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mr_Crab_1234567",10,TRUE,FALSE,NA,NA
"What's in it 4 her?
Australia - the calibre of this women &amp; effect of her actions WILL resonate unfortunately for y… https://t.co/fuuModtHi6",FALSE,2,NA,2021-09-16 14:05:19,TRUE,NA,"1438504274464415762",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","KazRockchick",1,FALSE,FALSE,NA,NA
"@lukelivingood Yea, this is killing our country.  Pols are supposed to ensure Americans have an opportunity at a be… https://t.co/BvqgdCuQ4r",FALSE,4,"lukelivingood",2021-09-16 13:47:23,TRUE,"1438488543878389764","1438499761552871428","2348732234","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sioux4evrr",1,FALSE,FALSE,NA,NA
"Recycling is one of the best ways for our society to manage our waste and to contribute a positive impact to our en… https://t.co/yIhWyJyaIU",FALSE,3,NA,2021-09-16 13:03:35,TRUE,NA,"1438488739571847171",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","PhilGuitton",0,FALSE,FALSE,NA,NA
"@mwalimumkangi @WilliamsRuto This is a man who has and will never change.....he committed so many alleged atrocitie… https://t.co/zdNnDrB4pT",FALSE,1,"mwalimumkangi",2021-09-16 11:02:05,TRUE,"1438453750520287232","1438458160373714945","2443787628","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MoYusuf70659879",0,FALSE,FALSE,NA,NA
"IIHMHOTELSCHOOL: The Multi-cultural Environment at IIHM facilitates learning and motivation.

Join one of the best… https://t.co/i1fDoqY7RX",FALSE,0,NA,2021-09-16 08:25:36,TRUE,NA,"1438418781051752449",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","IIHMBangalore",0,FALSE,FALSE,NA,NA
"RT @AMKanta_IIHMHyd: The Multi-cultural Environment at IIHM facilitates learning and motivation.

Join one of the best Hotel Management Sch…",FALSE,0,NA,2021-09-16 08:05:29,FALSE,NA,"1438413717985710080",NA,"<a href=""https://hospitalitytrader.com/"" rel=""nofollow"">HospitalityTrader Bot</a>","BizNewsJobs",1,TRUE,FALSE,NA,NA
"The Multi-cultural Environment at IIHM facilitates learning and motivation.

Join one of the best Hotel Management… https://t.co/juAOXAS7fL",FALSE,0,NA,2021-09-16 08:02:14,TRUE,NA,"1438412899035328517",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","AMKanta_IIHMHyd",1,FALSE,FALSE,NA,NA
"#RT @IIHMHOTELSCHOOL: The Multi-cultural Environment at IIHM facilitates learning and motivation.

Join one of the… https://t.co/AoyXzLkuYh",FALSE,0,NA,2021-09-16 07:49:38,TRUE,NA,"1438409730431590402",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","iihmpavankalyan",0,FALSE,FALSE,NA,NA
"The Multi-cultural Environment at IIHM facilitates learning and motivation.

Join one of the best Hotel Management… https://t.co/SfzY7OJl37",FALSE,1,NA,2021-09-16 07:30:57,TRUE,NA,"1438405026792177669",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IIHMHOTELSCHOOL",0,FALSE,FALSE,NA,NA
"@KumarMayankJha2 @Shehzy84 @BeckyCNN @ImranKhanPTI @CNN 🇵🇰 doesn't want to host any more refugees. Same is true for… https://t.co/KpSLwvZ38e",FALSE,3,"KumarMayankJha2",2021-09-16 02:12:49,TRUE,"1438256023131734016","1438324965900754945","1183674185240862720","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","im_AbuAbdullah",0,FALSE,FALSE,NA,NA
"RT @LALISA_BR_TEAM: Lisa, a Thai member of the group BLACKPINK, will take the lead in improving the cultural and educational environment of…",FALSE,0,NA,2021-09-16 00:10:39,FALSE,NA,"1438294224508620800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LS1_IS_THE_BEST",269,TRUE,FALSE,NA,NA
"Happy #MalaysiaDay 🇲🇾 So proud to be Malaysian. The best country to live in! The food, the people, the environment… https://t.co/oIBAJDp3e9",FALSE,0,NA,2021-09-16 00:07:30,TRUE,NA,"1438293431063912456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","animaItwt",0,FALSE,FALSE,NA,NA
"@Yafadj @DeutscheWelle I tried so many times to explain them the impact of climatic change on our environment.  But… https://t.co/6jadhXieIa",FALSE,1,"Yafadj",2021-09-15 23:01:54,TRUE,"1437870405243580419","1438276920152576000","230248232","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ahametelhrabe",0,FALSE,FALSE,NA,NA
".@AtlanticHealth's Morristown Medical Center was ranked as having the third-best environment for hospital nurses in… https://t.co/aLVK36FrhT",FALSE,3,NA,2021-09-15 21:00:01,TRUE,NA,"1438246249233207296",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ROINJNews",0,FALSE,FALSE,NA,NA
